SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26,ANNOTATOR_27
1556,ar-en,fl,8,nan,nan,68.0,nan,nan,90.0,nan,nan,65.0,65.0,100.0,71.0,nan,73.0,91.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1557,ar-en,fl,8,nan,nan,99.0,nan,nan,100.0,nan,nan,100.0,100.0,100.0,75.0,nan,93.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1558,ar-en,fl,8,nan,nan,88.0,nan,nan,91.0,nan,nan,30.0,36.0,80.0,65.0,nan,70.0,76.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1559,ar-en,fl,8,nan,nan,81.0,nan,nan,97.0,nan,nan,93.0,85.0,78.0,75.0,nan,74.0,96.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1560,ar-en,fl,8,nan,nan,97.0,nan,nan,96.0,nan,nan,100.0,100.0,100.0,75.0,nan,86.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1561,ar-en,fl,8,nan,nan,85.0,nan,nan,87.0,nan,nan,35.0,29.0,84.0,62.0,nan,63.0,84.0,99.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1562,ar-en,fl,8,nan,nan,86.0,nan,nan,82.0,nan,nan,39.0,62.0,80.0,74.0,nan,85.0,79.0,100.0,91.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1563,ar-en,fl,8,nan,nan,80.0,nan,nan,88.0,nan,nan,83.0,88.0,94.0,76.0,nan,73.0,92.0,100.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1564,ar-en,fl,8,nan,nan,86.0,nan,nan,96.0,nan,nan,60.0,90.0,89.0,75.0,nan,71.0,79.0,98.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1565,ar-en,fl,8,nan,nan,88.0,nan,nan,93.0,nan,nan,56.0,92.0,79.0,77.0,nan,82.0,91.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1566,ar-en,fl,8,nan,nan,98.0,nan,nan,99.0,nan,nan,100.0,99.0,100.0,75.0,nan,93.0,98.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1567,ar-en,fl,8,nan,nan,95.0,nan,nan,92.0,nan,nan,82.0,99.0,100.0,77.0,nan,83.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1568,ar-en,fl,8,nan,nan,95.0,nan,nan,99.0,nan,nan,100.0,100.0,93.0,75.0,nan,79.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1569,ar-en,fl,8,nan,nan,98.0,nan,nan,100.0,nan,nan,100.0,100.0,100.0,77.0,nan,91.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1570,ar-en,fl,8,nan,nan,84.0,nan,nan,91.0,nan,nan,100.0,100.0,91.0,74.0,nan,90.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1571,ar-en,fl,8,nan,nan,98.0,nan,nan,89.0,nan,nan,100.0,100.0,100.0,75.0,nan,89.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1572,ar-en,fl,8,nan,nan,97.0,nan,nan,99.0,nan,nan,69.0,99.0,100.0,74.0,nan,88.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1573,ar-en,fl,8,nan,nan,88.0,nan,nan,84.0,nan,nan,66.0,94.0,94.0,72.0,nan,80.0,96.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1574,ar-en,fl,8,nan,nan,98.0,nan,nan,100.0,nan,nan,100.0,100.0,100.0,78.0,nan,87.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1575,ar-en,fl,8,nan,nan,83.0,nan,nan,93.0,nan,nan,80.0,100.0,100.0,77.0,nan,88.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1576,ar-en,fl,8,nan,nan,97.0,nan,nan,95.0,nan,nan,34.0,100.0,87.0,80.0,nan,71.0,86.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1577,ar-en,fl,8,nan,nan,79.0,nan,nan,100.0,nan,nan,65.0,33.0,91.0,68.0,nan,61.0,95.0,100.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1578,ar-en,fl,8,nan,nan,96.0,nan,nan,99.0,nan,nan,88.0,100.0,100.0,78.0,nan,91.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1579,ar-en,fl,8,nan,nan,90.0,nan,nan,100.0,nan,nan,99.0,99.0,100.0,82.0,nan,76.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1580,ar-en,fl,8,nan,nan,95.0,nan,nan,96.0,nan,nan,38.0,99.0,96.0,87.0,nan,87.0,96.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1581,ar-en,fl,8,nan,nan,97.0,nan,nan,96.0,nan,nan,88.0,93.0,86.0,79.0,nan,88.0,76.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1582,ar-en,fl,8,nan,nan,87.0,nan,nan,95.0,nan,nan,67.0,99.0,94.0,82.0,nan,87.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1583,ar-en,fl,8,nan,nan,87.0,nan,nan,88.0,nan,nan,66.0,91.0,85.0,64.0,nan,79.0,85.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1584,ar-en,fl,8,nan,nan,96.0,nan,nan,94.0,nan,nan,91.0,99.0,94.0,76.0,nan,90.0,96.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1585,ar-en,fl,8,nan,nan,98.0,nan,nan,99.0,nan,nan,99.0,100.0,100.0,84.0,nan,92.0,96.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1586,ar-en,fl,8,nan,nan,65.0,nan,nan,91.0,nan,nan,55.0,75.0,94.0,74.0,nan,73.0,87.0,100.0,93.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1587,ar-en,fl,8,nan,nan,84.0,nan,nan,90.0,nan,nan,85.0,67.0,97.0,75.0,nan,83.0,83.0,100.0,93.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1588,ar-en,fl,8,nan,nan,91.0,nan,nan,100.0,nan,nan,80.0,89.0,94.0,78.0,nan,91.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1589,ar-en,fl,8,nan,nan,89.0,nan,nan,94.0,nan,nan,73.0,100.0,100.0,85.0,nan,89.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1590,ar-en,fl,8,nan,nan,99.0,nan,nan,100.0,nan,nan,100.0,100.0,100.0,86.0,nan,87.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1591,ar-en,fl,8,nan,nan,84.0,nan,nan,88.0,nan,nan,64.0,87.0,87.0,64.0,nan,78.0,80.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1592,ar-en,fl,8,nan,nan,95.0,nan,nan,100.0,nan,nan,80.0,97.0,100.0,80.0,nan,88.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1593,ar-en,fl,8,nan,nan,96.0,nan,nan,99.0,nan,nan,100.0,100.0,100.0,82.0,nan,92.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1594,ar-en,fl,8,nan,nan,82.0,nan,nan,94.0,nan,nan,61.0,75.0,76.0,85.0,nan,69.0,74.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1595,ar-en,fl,8,nan,nan,82.0,nan,nan,80.0,nan,nan,73.0,93.0,94.0,75.0,nan,87.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1596,ar-en,fl,8,nan,nan,98.0,nan,nan,98.0,nan,nan,99.0,90.0,100.0,76.0,nan,90.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1597,ar-en,fl,8,nan,nan,95.0,nan,nan,98.0,nan,nan,100.0,100.0,100.0,83.0,nan,88.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1598,ar-en,fl,8,nan,nan,95.0,nan,nan,99.0,nan,nan,100.0,100.0,100.0,77.0,nan,89.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1599,ar-en,fl,8,nan,nan,89.0,nan,nan,90.0,nan,nan,76.0,100.0,97.0,76.0,nan,88.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1600,ar-en,fl,8,nan,nan,85.0,nan,nan,83.0,nan,nan,54.0,97.0,87.0,86.0,nan,81.0,95.0,100.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1601,ar-en,fl,8,nan,nan,92.0,nan,nan,100.0,nan,nan,78.0,100.0,100.0,90.0,nan,92.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1602,ar-en,fl,8,nan,nan,97.0,nan,nan,99.0,nan,nan,100.0,100.0,100.0,90.0,nan,82.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1603,ar-en,fl,8,nan,nan,94.0,nan,nan,100.0,nan,nan,87.0,100.0,90.0,81.0,nan,89.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1604,ar-en,fl,8,nan,nan,96.0,nan,nan,99.0,nan,nan,83.0,100.0,100.0,74.0,nan,90.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1605,ar-en,fl,8,nan,nan,87.0,nan,nan,88.0,nan,nan,61.0,85.0,80.0,80.0,nan,68.0,60.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1606,ar-en,fl,8,nan,nan,88.0,nan,nan,72.0,nan,nan,52.0,75.0,74.0,73.0,nan,64.0,88.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1607,ar-en,fl,8,nan,nan,99.0,nan,nan,98.0,nan,nan,100.0,100.0,100.0,79.0,nan,94.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1608,ar-en,fl,8,nan,nan,96.0,nan,nan,99.0,nan,nan,88.0,96.0,100.0,87.0,nan,92.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1609,ar-en,fl,8,nan,nan,93.0,nan,nan,99.0,nan,nan,81.0,100.0,100.0,72.0,nan,88.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1610,ar-en,fl,8,nan,nan,89.0,nan,nan,98.0,nan,nan,92.0,100.0,100.0,88.0,nan,89.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1611,ar-en,fl,8,nan,nan,89.0,nan,nan,97.0,nan,nan,100.0,91.0,100.0,93.0,nan,89.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1612,ar-en,fl,8,nan,nan,87.0,nan,nan,78.0,nan,nan,62.0,88.0,86.0,88.0,nan,77.0,97.0,100.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1613,ar-en,fl,8,nan,nan,93.0,nan,nan,100.0,nan,nan,99.0,100.0,100.0,87.0,nan,91.0,96.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1614,ar-en,fl,8,nan,nan,92.0,nan,nan,90.0,nan,nan,93.0,80.0,96.0,77.0,nan,91.0,97.0,100.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1615,ar-en,fl,8,nan,nan,95.0,nan,nan,70.0,nan,nan,25.0,4.0,78.0,76.0,nan,59.0,66.0,96.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1616,ar-en,fl,8,nan,nan,90.0,nan,nan,68.0,nan,nan,61.0,96.0,79.0,90.0,nan,79.0,73.0,100.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1617,ar-en,fl,8,nan,nan,99.0,nan,nan,99.0,nan,nan,100.0,100.0,100.0,92.0,nan,94.0,96.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1618,ar-en,fl,10,75.0,100.0,57.0,57.0,75.0,75.0,90.0,74.0,63.0,41.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1619,ar-en,fl,10,50.0,100.0,67.0,51.0,76.0,75.0,91.0,42.0,100.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1620,ar-en,fl,10,91.0,100.0,99.0,91.0,88.0,60.0,92.0,43.0,76.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1621,ar-en,fl,10,76.0,100.0,72.0,62.0,75.0,38.0,95.0,59.0,76.0,35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1622,ar-en,fl,10,100.0,100.0,100.0,100.0,96.0,99.0,92.0,62.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1623,ar-en,fl,10,75.0,100.0,88.0,83.0,76.0,91.0,93.0,25.0,50.0,37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1624,ar-en,fl,10,75.0,75.0,89.0,40.0,96.0,75.0,93.0,41.0,62.0,29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1625,ar-en,fl,10,100.0,100.0,99.0,100.0,97.0,96.0,95.0,76.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1626,ar-en,fl,10,25.0,0.0,70.0,30.0,78.0,25.0,95.0,14.0,25.0,29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1627,ar-en,fl,10,50.0,66.0,65.0,32.0,78.0,27.0,96.0,52.0,76.0,41.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1628,ar-en,fl,10,25.0,75.0,84.0,68.0,76.0,30.0,90.0,52.0,63.0,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1629,ar-en,fl,10,100.0,76.0,75.0,40.0,76.0,44.0,94.0,26.0,75.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1630,ar-en,fl,10,100.0,75.0,97.0,100.0,94.0,64.0,92.0,57.0,88.0,82.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1631,ar-en,fl,10,97.0,100.0,97.0,10.0,83.0,40.0,92.0,36.0,100.0,62.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1632,ar-en,fl,10,100.0,100.0,99.0,100.0,92.0,70.0,90.0,39.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1633,ar-en,fl,10,17.0,89.0,57.0,29.0,77.0,47.0,88.0,10.0,25.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1634,ar-en,fl,10,10.0,25.0,75.0,20.0,77.0,22.0,92.0,12.0,50.0,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1635,ar-en,fl,10,93.0,100.0,84.0,18.0,77.0,74.0,92.0,64.0,64.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1636,ar-en,fl,10,100.0,100.0,99.0,100.0,76.0,73.0,93.0,94.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1637,ar-en,fl,10,100.0,100.0,92.0,58.0,92.0,90.0,92.0,71.0,76.0,41.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1638,ar-en,fl,10,100.0,100.0,68.0,37.0,89.0,68.0,91.0,52.0,63.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1639,ar-en,fl,10,76.0,87.0,87.0,33.0,90.0,74.0,94.0,62.0,76.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1640,ar-en,fl,10,100.0,100.0,92.0,80.0,80.0,74.0,96.0,59.0,75.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1641,ar-en,fl,10,100.0,100.0,86.0,100.0,84.0,100.0,91.0,63.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1642,ar-en,fl,10,76.0,100.0,64.0,37.0,76.0,72.0,95.0,14.0,62.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1643,ar-en,fl,10,66.0,100.0,45.0,34.0,81.0,70.0,91.0,18.0,26.0,75.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1644,ar-en,fl,10,83.0,100.0,68.0,34.0,82.0,66.0,93.0,61.0,89.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1645,ar-en,fl,10,100.0,100.0,99.0,100.0,81.0,97.0,93.0,42.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646,ar-en,fl,10,81.0,100.0,98.0,79.0,78.0,91.0,93.0,40.0,75.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1647,ar-en,fl,10,28.0,100.0,86.0,48.0,80.0,93.0,94.0,38.0,25.0,75.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1648,ar-en,fl,10,51.0,0.0,36.0,45.0,79.0,83.0,93.0,6.0,25.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1649,ar-en,fl,10,100.0,100.0,99.0,90.0,80.0,99.0,92.0,59.0,75.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1650,ar-en,fl,10,89.0,25.0,51.0,79.0,83.0,85.0,95.0,14.0,25.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1651,ar-en,fl,10,100.0,100.0,99.0,100.0,75.0,96.0,94.0,54.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1652,ar-en,fl,10,93.0,100.0,99.0,46.0,75.0,52.0,93.0,42.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1653,ar-en,fl,10,15.0,75.0,75.0,22.0,77.0,31.0,94.0,18.0,24.0,22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1654,ar-en,fl,10,64.0,89.0,75.0,37.0,80.0,56.0,92.0,12.0,25.0,32.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1655,ar-en,fl,10,100.0,100.0,100.0,100.0,76.0,72.0,93.0,42.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1656,ar-en,fl,10,100.0,100.0,74.0,94.0,81.0,71.0,93.0,44.0,75.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1657,ar-en,fl,10,100.0,100.0,99.0,100.0,80.0,89.0,93.0,55.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1658,ar-en,fl,10,81.0,76.0,78.0,72.0,80.0,29.0,94.0,17.0,64.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1659,ar-en,fl,10,100.0,100.0,86.0,39.0,81.0,85.0,92.0,56.0,75.0,75.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1660,ar-en,fl,10,100.0,100.0,78.0,75.0,80.0,56.0,90.0,43.0,75.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1661,ar-en,fl,10,100.0,100.0,94.0,100.0,76.0,69.0,97.0,18.0,76.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1662,ar-en,fl,10,50.0,76.0,74.0,71.0,77.0,66.0,95.0,16.0,51.0,24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1663,ar-en,fl,10,51.0,50.0,74.0,43.0,79.0,72.0,95.0,22.0,1.0,87.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1664,ar-en,fl,10,100.0,100.0,99.0,73.0,78.0,85.0,79.0,19.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1665,ar-en,fl,10,76.0,100.0,98.0,48.0,73.0,98.0,92.0,54.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1666,ar-en,fl,10,nan,100.0,84.0,nan,nan,81.0,nan,nan,68.0,86.0,63.0,74.0,86.0,57.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1667,ar-en,fl,10,nan,75.0,99.0,nan,nan,85.0,nan,nan,70.0,81.0,100.0,70.0,87.0,72.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1668,ar-en,fl,10,nan,100.0,89.0,nan,nan,95.0,nan,nan,75.0,77.0,100.0,52.0,75.0,72.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1669,ar-en,fl,10,nan,100.0,89.0,nan,nan,51.0,nan,nan,65.0,86.0,100.0,80.0,75.0,73.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1670,ar-en,fl,10,nan,100.0,100.0,nan,nan,98.0,nan,nan,100.0,100.0,100.0,100.0,100.0,88.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1671,ar-en,fl,10,nan,100.0,91.0,nan,nan,31.0,nan,nan,82.0,85.0,76.0,78.0,75.0,83.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1672,ar-en,fl,10,nan,100.0,99.0,nan,nan,13.0,nan,nan,100.0,100.0,97.0,87.0,100.0,84.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1673,ar-en,fl,10,nan,100.0,99.0,nan,nan,100.0,nan,nan,100.0,100.0,100.0,100.0,100.0,87.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1674,ar-en,fl,10,nan,100.0,100.0,nan,nan,94.0,nan,nan,100.0,100.0,100.0,100.0,100.0,87.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1675,ar-en,fl,10,nan,100.0,88.0,nan,nan,70.0,nan,nan,66.0,59.0,75.0,65.0,90.0,72.0,85.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1676,ar-en,fl,10,nan,100.0,100.0,nan,nan,98.0,nan,nan,100.0,99.0,100.0,88.0,100.0,93.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1677,ar-en,fl,10,nan,100.0,78.0,nan,nan,76.0,nan,nan,65.0,83.0,84.0,78.0,75.0,69.0,83.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1678,ar-en,fl,10,nan,100.0,92.0,nan,nan,74.0,nan,nan,63.0,99.0,93.0,74.0,80.0,75.0,87.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1679,ar-en,fl,10,nan,100.0,88.0,nan,nan,39.0,nan,nan,64.0,75.0,91.0,52.0,81.0,61.0,61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1680,ar-en,fl,10,nan,100.0,99.0,nan,nan,25.0,nan,nan,100.0,100.0,97.0,82.0,87.0,74.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1681,ar-en,fl,10,nan,100.0,97.0,nan,nan,43.0,nan,nan,89.0,87.0,93.0,90.0,91.0,75.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1682,ar-en,fl,10,nan,100.0,99.0,nan,nan,30.0,nan,nan,82.0,87.0,100.0,100.0,100.0,85.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1683,ar-en,fl,10,nan,100.0,83.0,nan,nan,38.0,nan,nan,62.0,55.0,100.0,91.0,87.0,67.0,73.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1684,ar-en,fl,10,nan,100.0,99.0,nan,nan,93.0,nan,nan,100.0,100.0,100.0,100.0,100.0,88.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1685,ar-en,fl,10,nan,100.0,91.0,nan,nan,40.0,nan,nan,63.0,39.0,92.0,56.0,93.0,56.0,83.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1686,ar-en,fl,10,nan,100.0,95.0,nan,nan,81.0,nan,nan,74.0,100.0,100.0,72.0,95.0,63.0,91.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
