SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26,ANNOTATOR_27
1478,ar-en,bl,8,nan,nan,nan,nan,nan,98.0,nan,nan,82.0,100.0,nan,79.0,nan,nan,98.0,100.0,98.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1479,ar-en,bl,8,nan,nan,nan,nan,nan,97.0,nan,nan,66.0,100.0,nan,92.0,nan,nan,95.0,100.0,97.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1480,ar-en,bl,8,nan,nan,nan,nan,nan,94.0,nan,nan,63.0,100.0,nan,94.0,nan,nan,94.0,100.0,97.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1481,ar-en,bl,8,nan,nan,nan,nan,nan,91.0,nan,nan,59.0,91.0,nan,90.0,nan,nan,97.0,98.0,93.0,nan,nan,nan,77.0,77.0,nan,nan,nan,nan,nan
1482,ar-en,bl,8,nan,nan,nan,nan,nan,99.0,nan,nan,86.0,100.0,nan,92.0,nan,nan,98.0,100.0,98.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1483,ar-en,bl,8,nan,nan,nan,nan,nan,94.0,nan,nan,53.0,100.0,nan,90.0,nan,nan,97.0,100.0,96.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1484,ar-en,bl,8,nan,nan,nan,nan,nan,94.0,nan,nan,88.0,100.0,nan,88.0,nan,nan,97.0,100.0,99.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1485,ar-en,bl,8,nan,nan,nan,nan,nan,90.0,nan,nan,89.0,100.0,nan,90.0,nan,nan,97.0,100.0,99.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1486,ar-en,bl,8,nan,nan,nan,nan,nan,87.0,nan,nan,26.0,0.0,nan,73.0,nan,nan,75.0,100.0,97.0,nan,nan,nan,71.0,64.0,nan,nan,nan,nan,nan
1487,ar-en,bl,8,nan,nan,nan,nan,nan,96.0,nan,nan,25.0,0.0,nan,81.0,nan,nan,82.0,100.0,96.0,nan,nan,nan,81.0,100.0,nan,nan,nan,nan,nan
1488,ar-en,bl,8,nan,nan,nan,nan,nan,92.0,nan,nan,46.0,82.0,nan,87.0,nan,nan,97.0,100.0,98.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1489,ar-en,bl,8,nan,nan,nan,nan,nan,82.0,nan,nan,52.0,88.0,nan,87.0,nan,nan,88.0,100.0,97.0,nan,nan,nan,79.0,100.0,nan,nan,nan,nan,nan
1490,ar-en,bl,8,nan,nan,nan,nan,nan,85.0,nan,nan,43.0,76.0,nan,89.0,nan,nan,91.0,100.0,97.0,nan,nan,nan,87.0,100.0,nan,nan,nan,nan,nan
1491,ar-en,bl,8,nan,nan,nan,nan,nan,98.0,nan,nan,58.0,55.0,nan,91.0,nan,nan,96.0,100.0,97.0,nan,nan,nan,97.0,100.0,nan,nan,nan,nan,nan
1492,ar-en,bl,8,nan,nan,nan,nan,nan,89.0,nan,nan,74.0,100.0,nan,89.0,nan,nan,98.0,100.0,96.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1493,ar-en,bl,8,nan,nan,nan,nan,nan,83.0,nan,nan,39.0,76.0,nan,88.0,nan,nan,94.0,100.0,97.0,nan,nan,nan,93.0,100.0,nan,nan,nan,nan,nan
1494,ar-en,bl,8,nan,nan,nan,nan,nan,85.0,nan,nan,56.0,100.0,nan,92.0,nan,nan,97.0,100.0,96.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1495,ar-en,bl,8,nan,nan,nan,nan,nan,82.0,nan,nan,36.0,84.0,nan,90.0,nan,nan,96.0,100.0,97.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1496,ar-en,bl,8,nan,nan,nan,nan,nan,83.0,nan,nan,36.0,100.0,nan,89.0,nan,nan,77.0,100.0,97.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1497,ar-en,bl,8,nan,nan,nan,nan,nan,94.0,nan,nan,38.0,100.0,nan,93.0,nan,nan,95.0,100.0,97.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1498,ar-en,bl,8,nan,nan,nan,nan,nan,95.0,nan,nan,63.0,100.0,nan,77.0,nan,nan,96.0,100.0,97.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1499,ar-en,bl,8,nan,nan,nan,nan,nan,91.0,nan,nan,39.0,57.0,nan,84.0,nan,nan,55.0,94.0,92.0,nan,nan,nan,89.0,77.0,nan,nan,nan,nan,nan
1500,ar-en,bl,8,nan,nan,nan,nan,nan,97.0,nan,nan,68.0,100.0,nan,93.0,nan,nan,96.0,100.0,99.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1501,ar-en,bl,8,nan,nan,nan,nan,nan,98.0,nan,nan,60.0,100.0,nan,96.0,nan,nan,97.0,100.0,99.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1502,ar-en,bl,8,nan,nan,nan,nan,nan,79.0,nan,nan,62.0,100.0,nan,92.0,nan,nan,88.0,100.0,96.0,nan,nan,nan,97.0,100.0,nan,nan,nan,nan,nan
1503,ar-en,bl,8,nan,nan,nan,nan,nan,94.0,nan,nan,45.0,100.0,nan,88.0,nan,nan,97.0,100.0,98.0,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan
1504,ar-en,bl,8,nan,nan,nan,nan,nan,78.0,nan,nan,59.0,100.0,nan,91.0,nan,nan,85.0,100.0,98.0,nan,nan,nan,91.0,100.0,nan,nan,nan,nan,nan
1505,ar-en,bl,8,nan,nan,nan,nan,nan,94.0,nan,nan,62.0,75.0,nan,94.0,nan,nan,74.0,100.0,94.0,nan,nan,nan,91.0,100.0,nan,nan,nan,nan,nan
1506,ar-en,bl,8,nan,nan,nan,nan,nan,80.0,nan,nan,61.0,81.0,nan,91.0,nan,nan,74.0,95.0,95.0,nan,nan,nan,76.0,100.0,nan,nan,nan,nan,nan
1507,ar-en,bl,8,nan,nan,nan,nan,nan,76.0,nan,nan,47.0,84.0,nan,90.0,nan,nan,52.0,100.0,94.0,nan,nan,nan,78.0,100.0,nan,nan,nan,nan,nan
1508,ar-en,bl,8,nan,nan,nan,nan,nan,80.0,nan,nan,61.0,75.0,nan,89.0,nan,nan,82.0,100.0,95.0,nan,nan,nan,94.0,100.0,nan,nan,nan,nan,nan
1509,ar-en,bl,8,nan,nan,nan,nan,nan,83.0,nan,nan,56.0,75.0,nan,88.0,nan,nan,80.0,100.0,96.0,nan,nan,nan,75.0,100.0,nan,nan,nan,nan,nan
1510,ar-en,bl,8,nan,nan,nan,nan,nan,87.0,nan,nan,52.0,75.0,nan,89.0,nan,nan,97.0,100.0,96.0,nan,nan,nan,79.0,100.0,nan,nan,nan,nan,nan
1511,ar-en,bl,10,100.0,100.0,94.0,nan,93.0,99.0,90.0,nan,nan,100.0,79.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1512,ar-en,bl,10,60.0,89.0,35.0,nan,88.0,75.0,92.0,nan,nan,69.0,87.0,nan,nan,nan,nan,98.0,nan,nan,nan,76.0,nan,nan,nan,nan,nan,nan,nan
1513,ar-en,bl,10,100.0,100.0,99.0,nan,81.0,99.0,100.0,nan,nan,99.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1514,ar-en,bl,10,100.0,100.0,99.0,nan,78.0,99.0,100.0,nan,nan,99.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1515,ar-en,bl,10,100.0,100.0,99.0,nan,83.0,100.0,100.0,nan,nan,100.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1516,ar-en,bl,10,100.0,100.0,98.0,nan,84.0,99.0,100.0,nan,nan,100.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1517,ar-en,bl,10,100.0,100.0,99.0,nan,86.0,99.0,100.0,nan,nan,100.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1518,ar-en,bl,10,43.0,89.0,27.0,nan,71.0,72.0,58.0,nan,nan,40.0,77.0,nan,nan,nan,nan,92.0,nan,nan,nan,92.0,nan,nan,nan,nan,nan,nan,nan
1519,ar-en,bl,10,100.0,100.0,98.0,nan,77.0,100.0,97.0,nan,nan,83.0,99.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1520,ar-en,bl,10,63.0,76.0,64.0,nan,67.0,23.0,93.0,nan,nan,87.0,78.0,nan,nan,nan,nan,41.0,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan
1521,ar-en,bl,10,85.0,76.0,48.0,nan,67.0,35.0,80.0,nan,nan,64.0,72.0,nan,nan,nan,nan,95.0,nan,nan,nan,39.0,nan,nan,nan,nan,nan,nan,nan
1522,ar-en,bl,10,100.0,100.0,52.0,nan,90.0,58.0,78.0,nan,nan,80.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan
1523,ar-en,bl,10,100.0,100.0,100.0,nan,88.0,100.0,100.0,nan,nan,99.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1524,ar-en,bl,10,100.0,100.0,91.0,nan,84.0,100.0,100.0,nan,nan,100.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1525,ar-en,bl,10,90.0,88.0,91.0,nan,74.0,42.0,90.0,nan,nan,99.0,99.0,nan,nan,nan,nan,49.0,nan,nan,nan,76.0,nan,nan,nan,nan,nan,nan,nan
1526,ar-en,bl,10,100.0,100.0,99.0,nan,78.0,99.0,94.0,nan,nan,100.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1527,ar-en,bl,10,24.0,26.0,54.0,nan,72.0,17.0,75.0,nan,nan,24.0,73.0,nan,nan,nan,nan,26.0,nan,nan,nan,38.0,nan,nan,nan,nan,nan,nan,nan
1528,ar-en,bl,10,87.0,100.0,81.0,nan,74.0,66.0,52.0,nan,nan,40.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1529,ar-en,bl,10,12.0,38.0,46.0,nan,63.0,20.0,53.0,nan,nan,45.0,51.0,nan,nan,nan,nan,18.0,nan,nan,nan,26.0,nan,nan,nan,nan,nan,nan,nan
1530,ar-en,bl,10,53.0,89.0,52.0,nan,69.0,14.0,81.0,nan,nan,30.0,94.0,nan,nan,nan,nan,76.0,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan
1531,ar-en,bl,10,89.0,89.0,98.0,nan,79.0,99.0,67.0,nan,nan,100.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1532,ar-en,bl,10,93.0,100.0,89.0,nan,75.0,63.0,81.0,nan,nan,83.0,96.0,nan,nan,nan,nan,52.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1533,ar-en,bl,10,32.0,100.0,77.0,nan,76.0,39.0,55.0,nan,nan,39.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1534,ar-en,bl,10,96.0,100.0,91.0,nan,79.0,55.0,85.0,nan,nan,41.0,97.0,nan,nan,nan,nan,100.0,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan
1535,ar-en,bl,10,100.0,100.0,100.0,nan,96.0,100.0,100.0,nan,nan,99.0,100.0,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1536,ar-en,bl,9,nan,nan,67.0,nan,nan,77.0,nan,nan,39.0,92.0,94.0,78.0,nan,62.0,96.0,95.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1537,ar-en,bl,9,nan,nan,36.0,nan,nan,95.0,nan,nan,14.0,81.0,66.0,76.0,nan,66.0,64.0,100.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1538,ar-en,bl,9,nan,nan,59.0,nan,nan,80.0,nan,nan,39.0,61.0,82.0,75.0,nan,78.0,92.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1539,ar-en,bl,9,nan,nan,83.0,nan,nan,100.0,nan,nan,80.0,34.0,100.0,79.0,nan,76.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1540,ar-en,bl,9,nan,nan,98.0,nan,nan,100.0,nan,nan,87.0,100.0,100.0,82.0,nan,91.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1541,ar-en,bl,9,nan,nan,74.0,nan,nan,64.0,nan,nan,16.0,21.0,86.0,58.0,nan,70.0,70.0,97.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1542,ar-en,bl,9,nan,nan,96.0,nan,nan,100.0,nan,nan,85.0,56.0,100.0,62.0,nan,91.0,97.0,100.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1543,ar-en,bl,9,nan,nan,95.0,nan,nan,97.0,nan,nan,27.0,97.0,100.0,85.0,nan,90.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1544,ar-en,bl,9,nan,nan,98.0,nan,nan,99.0,nan,nan,65.0,100.0,100.0,79.0,nan,91.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1545,ar-en,bl,9,nan,nan,87.0,nan,nan,99.0,nan,nan,81.0,100.0,100.0,77.0,nan,84.0,96.0,98.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1546,ar-en,bl,9,nan,nan,96.0,nan,nan,99.0,nan,nan,64.0,100.0,100.0,82.0,nan,84.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1547,ar-en,bl,9,nan,nan,83.0,nan,nan,85.0,nan,nan,43.0,90.0,100.0,78.0,nan,85.0,95.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1548,ar-en,bl,9,nan,nan,84.0,nan,nan,41.0,nan,nan,18.0,87.0,89.0,74.0,nan,58.0,69.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1549,ar-en,bl,9,nan,nan,83.0,nan,nan,85.0,nan,nan,74.0,97.0,100.0,69.0,nan,81.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1550,ar-en,bl,9,nan,nan,77.0,nan,nan,72.0,nan,nan,15.0,88.0,85.0,74.0,nan,78.0,80.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1551,ar-en,bl,9,nan,nan,97.0,nan,nan,83.0,nan,nan,41.0,82.0,89.0,77.0,nan,89.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1552,ar-en,bl,9,nan,nan,81.0,nan,nan,87.0,nan,nan,69.0,98.0,100.0,83.0,nan,75.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1553,ar-en,bl,9,nan,nan,72.0,nan,nan,99.0,nan,nan,26.0,21.0,100.0,83.0,nan,62.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1554,ar-en,bl,9,nan,nan,96.0,nan,nan,96.0,nan,nan,14.0,53.0,100.0,76.0,nan,82.0,74.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1555,ar-en,bl,9,nan,nan,76.0,nan,nan,97.0,nan,nan,77.0,41.0,100.0,76.0,nan,74.0,92.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1556,ar-en,bl,9,nan,nan,73.0,nan,nan,91.0,nan,nan,77.0,100.0,100.0,71.0,nan,86.0,90.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1557,ar-en,bl,9,nan,nan,98.0,nan,nan,99.0,nan,nan,88.0,100.0,100.0,76.0,nan,92.0,98.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1558,ar-en,bl,9,nan,nan,72.0,nan,nan,92.0,nan,nan,16.0,38.0,91.0,69.0,nan,75.0,56.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1559,ar-en,bl,9,nan,nan,81.0,nan,nan,95.0,nan,nan,89.0,100.0,100.0,75.0,nan,65.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1560,ar-en,bl,9,nan,nan,87.0,nan,nan,91.0,nan,nan,68.0,80.0,100.0,75.0,nan,63.0,82.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1561,ar-en,bl,9,nan,nan,81.0,nan,nan,81.0,nan,nan,17.0,19.0,83.0,64.0,nan,44.0,56.0,98.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1562,ar-en,bl,9,nan,nan,83.0,nan,nan,88.0,nan,nan,26.0,39.0,92.0,74.0,nan,74.0,73.0,100.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1563,ar-en,bl,9,nan,nan,60.0,nan,nan,93.0,nan,nan,66.0,40.0,100.0,76.0,nan,65.0,92.0,100.0,89.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1564,ar-en,bl,9,nan,nan,79.0,nan,nan,95.0,nan,nan,32.0,29.0,88.0,73.0,nan,77.0,85.0,98.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1565,ar-en,bl,9,nan,nan,11.0,nan,nan,93.0,nan,nan,23.0,16.0,68.0,79.0,nan,73.0,53.0,88.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1566,ar-en,bl,9,nan,nan,98.0,nan,nan,100.0,nan,nan,71.0,100.0,87.0,75.0,nan,93.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1567,ar-en,bl,9,nan,nan,94.0,nan,nan,93.0,nan,nan,78.0,72.0,100.0,77.0,nan,81.0,96.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1568,ar-en,bl,9,nan,nan,93.0,nan,nan,99.0,nan,nan,87.0,100.0,100.0,75.0,nan,88.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1569,ar-en,bl,9,nan,nan,97.0,nan,nan,99.0,nan,nan,90.0,100.0,100.0,76.0,nan,90.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1570,ar-en,bl,9,nan,nan,84.0,nan,nan,90.0,nan,nan,88.0,78.0,100.0,73.0,nan,90.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1571,ar-en,bl,9,nan,nan,98.0,nan,nan,78.0,nan,nan,55.0,100.0,100.0,74.0,nan,89.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1572,ar-en,bl,9,nan,nan,81.0,nan,nan,89.0,nan,nan,67.0,68.0,100.0,76.0,nan,88.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1573,ar-en,bl,9,nan,nan,80.0,nan,nan,82.0,nan,nan,37.0,91.0,100.0,75.0,nan,89.0,97.0,100.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1574,ar-en,bl,9,nan,nan,98.0,nan,nan,100.0,nan,nan,77.0,100.0,100.0,78.0,nan,87.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1575,ar-en,bl,9,nan,nan,76.0,nan,nan,84.0,nan,nan,61.0,100.0,100.0,76.0,nan,88.0,97.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1576,ar-en,bl,9,nan,nan,93.0,nan,nan,92.0,nan,nan,15.0,83.0,100.0,79.0,nan,67.0,98.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1577,ar-en,bl,9,nan,nan,75.0,nan,nan,97.0,nan,nan,77.0,61.0,100.0,59.0,nan,67.0,77.0,84.0,92.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1578,ar-en,bl,9,nan,nan,95.0,nan,nan,99.0,nan,nan,87.0,100.0,100.0,75.0,nan,92.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1579,ar-en,bl,9,nan,nan,86.0,nan,nan,98.0,nan,nan,86.0,100.0,95.0,82.0,nan,88.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1580,ar-en,bl,9,nan,nan,67.0,nan,nan,62.0,nan,nan,17.0,0.0,93.0,86.0,nan,80.0,6.0,93.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1581,ar-en,bl,9,nan,nan,90.0,nan,nan,90.0,nan,nan,68.0,100.0,97.0,77.0,nan,91.0,95.0,97.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1582,ar-en,bl,9,nan,nan,85.0,nan,nan,94.0,nan,nan,34.0,78.0,100.0,83.0,nan,88.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1583,ar-en,bl,9,nan,nan,86.0,nan,nan,97.0,nan,nan,44.0,94.0,100.0,67.0,nan,89.0,96.0,100.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1584,ar-en,bl,9,nan,nan,92.0,nan,nan,87.0,nan,nan,72.0,99.0,100.0,76.0,nan,88.0,96.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1585,ar-en,bl,9,nan,nan,98.0,nan,nan,100.0,nan,nan,89.0,100.0,100.0,83.0,nan,91.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1586,ar-en,bl,9,nan,nan,66.0,nan,nan,86.0,nan,nan,71.0,90.0,98.0,74.0,nan,85.0,95.0,100.0,91.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1587,ar-en,bl,9,nan,nan,84.0,nan,nan,89.0,nan,nan,82.0,75.0,99.0,76.0,nan,88.0,93.0,100.0,91.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1588,ar-en,bl,9,nan,nan,88.0,nan,nan,99.0,nan,nan,88.0,100.0,100.0,82.0,nan,91.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1589,ar-en,bl,9,nan,nan,88.0,nan,nan,85.0,nan,nan,41.0,55.0,95.0,84.0,nan,89.0,46.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1590,ar-en,bl,9,nan,nan,98.0,nan,nan,100.0,nan,nan,67.0,100.0,100.0,88.0,nan,86.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1591,ar-en,bl,9,nan,nan,83.0,nan,nan,90.0,nan,nan,34.0,98.0,100.0,63.0,nan,88.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1592,ar-en,bl,9,nan,nan,92.0,nan,nan,100.0,nan,nan,62.0,100.0,100.0,82.0,nan,90.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1593,ar-en,bl,9,nan,nan,96.0,nan,nan,99.0,nan,nan,88.0,100.0,100.0,84.0,nan,91.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1594,ar-en,bl,9,nan,nan,81.0,nan,nan,93.0,nan,nan,31.0,75.0,78.0,82.0,nan,76.0,83.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1595,ar-en,bl,9,nan,nan,82.0,nan,nan,88.0,nan,nan,85.0,100.0,100.0,75.0,nan,89.0,97.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1596,ar-en,bl,9,nan,nan,96.0,nan,nan,99.0,nan,nan,88.0,100.0,100.0,72.0,nan,89.0,98.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1597,ar-en,bl,9,nan,nan,93.0,nan,nan,97.0,nan,nan,63.0,93.0,100.0,87.0,nan,89.0,97.0,97.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1598,ar-en,bl,9,nan,nan,95.0,nan,nan,100.0,nan,nan,73.0,100.0,100.0,76.0,nan,89.0,97.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1599,ar-en,bl,9,nan,nan,87.0,nan,nan,92.0,nan,nan,47.0,96.0,98.0,77.0,nan,89.0,78.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1600,ar-en,bl,9,nan,nan,73.0,nan,nan,74.0,nan,nan,32.0,100.0,88.0,85.0,nan,89.0,81.0,96.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1601,ar-en,bl,9,nan,nan,88.0,nan,nan,100.0,nan,nan,63.0,100.0,100.0,92.0,nan,91.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1602,ar-en,bl,9,nan,nan,96.0,nan,nan,99.0,nan,nan,89.0,100.0,100.0,79.0,nan,90.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1603,ar-en,bl,9,nan,nan,91.0,nan,nan,99.0,nan,nan,84.0,100.0,100.0,78.0,nan,90.0,96.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1604,ar-en,bl,9,nan,nan,95.0,nan,nan,99.0,nan,nan,88.0,100.0,100.0,74.0,nan,91.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1605,ar-en,bl,9,nan,nan,87.0,nan,nan,74.0,nan,nan,72.0,90.0,76.0,81.0,nan,75.0,74.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1606,ar-en,bl,9,nan,nan,86.0,nan,nan,70.0,nan,nan,67.0,93.0,96.0,74.0,nan,69.0,93.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1607,ar-en,bl,9,nan,nan,99.0,nan,nan,99.0,nan,nan,86.0,100.0,100.0,79.0,nan,93.0,97.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1608,ar-en,bl,9,nan,nan,95.0,nan,nan,99.0,nan,nan,87.0,100.0,100.0,88.0,nan,93.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
