SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26
1442,ko-en,bl,10,nan,85.0,99.0,77.0,100.0,59.0,100.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,100.0,nan,99.0,nan,nan,nan,nan,89.0,nan
1443,ko-en,bl,10,nan,86.0,80.0,27.0,100.0,54.0,88.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,76.0,nan,93.0,nan,nan,nan,nan,88.0,nan
1444,ko-en,bl,10,nan,82.0,5.0,17.0,89.0,45.0,75.0,nan,nan,nan,nan,nan,nan,72.0,nan,nan,nan,26.0,nan,70.0,nan,nan,nan,nan,75.0,nan
1445,ko-en,bl,10,nan,80.0,92.0,65.0,92.0,61.0,100.0,nan,nan,nan,nan,nan,nan,42.0,nan,nan,nan,100.0,nan,70.0,nan,nan,nan,nan,88.0,nan
1446,ko-en,bl,10,nan,78.0,2.0,18.0,91.0,43.0,78.0,nan,nan,nan,nan,nan,nan,6.0,nan,nan,nan,25.0,nan,33.0,nan,nan,nan,nan,24.0,nan
1447,ko-en,bl,10,nan,31.0,2.0,31.0,68.0,44.0,38.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,26.0,nan,37.0,nan,nan,nan,nan,48.0,nan
1448,ko-en,bl,10,nan,81.0,85.0,70.0,100.0,57.0,83.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,75.0,nan,54.0,nan,nan,nan,nan,35.0,nan
1449,ko-en,bl,10,nan,85.0,94.0,64.0,100.0,73.0,91.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,100.0,nan,79.0,nan,nan,nan,nan,75.0,nan
1450,ko-en,bl,10,nan,75.0,72.0,43.0,90.0,41.0,90.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,75.0,nan,69.0,nan,nan,nan,nan,75.0,nan
1451,ko-en,bl,10,nan,76.0,75.0,60.0,88.0,40.0,85.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,74.0,nan,78.0,nan,nan,nan,nan,56.0,nan
1452,ko-en,bl,10,nan,81.0,74.0,61.0,89.0,42.0,86.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,75.0,nan,28.0,nan,nan,nan,nan,53.0,nan
1453,ko-en,bl,10,nan,81.0,85.0,37.0,84.0,34.0,24.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,74.0,nan,33.0,nan,nan,nan,nan,54.0,nan
1454,ko-en,bl,10,nan,83.0,55.0,31.0,89.0,39.0,77.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,26.0,nan,36.0,nan,nan,nan,nan,36.0,nan
1455,ko-en,bl,10,nan,12.0,25.0,14.0,40.0,28.0,76.0,nan,nan,nan,nan,nan,nan,73.0,nan,nan,nan,25.0,nan,39.0,nan,nan,nan,nan,31.0,nan
1456,ko-en,bl,10,nan,80.0,22.0,26.0,94.0,36.0,79.0,nan,nan,nan,nan,nan,nan,42.0,nan,nan,nan,25.0,nan,27.0,nan,nan,nan,nan,37.0,nan
1457,ko-en,bl,10,nan,84.0,96.0,57.0,94.0,72.0,77.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,26.0,nan,73.0,nan,nan,nan,nan,64.0,nan
1458,ko-en,bl,10,nan,75.0,78.0,41.0,93.0,57.0,78.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,62.0,nan,99.0,nan,nan,nan,nan,62.0,nan
1459,ko-en,bl,10,nan,75.0,40.0,32.0,91.0,27.0,75.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,25.0,nan,67.0,nan,nan,nan,nan,58.0,nan
1460,ko-en,bl,10,nan,63.0,67.0,22.0,nan,35.0,87.0,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,25.0,75.0,61.0,42.0,nan,nan,nan,nan,nan
1461,ko-en,bl,10,nan,26.0,62.0,31.0,nan,26.0,78.0,nan,nan,nan,nan,nan,nan,27.0,nan,nan,nan,25.0,65.0,63.0,32.0,nan,nan,nan,nan,nan
1462,ko-en,bl,10,nan,76.0,68.0,54.0,nan,55.0,79.0,nan,nan,nan,nan,nan,nan,94.0,nan,nan,nan,26.0,78.0,32.0,58.0,nan,nan,nan,nan,nan
1463,ko-en,bl,10,nan,82.0,100.0,75.0,nan,98.0,80.0,nan,nan,nan,nan,nan,nan,98.0,nan,nan,nan,100.0,100.0,81.0,95.0,nan,nan,nan,nan,nan
1464,ko-en,bl,10,nan,100.0,100.0,75.0,nan,98.0,79.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,100.0,100.0,93.0,95.0,nan,nan,nan,nan,nan
1465,ko-en,bl,10,nan,76.0,88.0,65.0,nan,64.0,78.0,nan,nan,nan,nan,nan,nan,38.0,nan,nan,nan,75.0,32.0,65.0,63.0,nan,nan,nan,nan,nan
1466,ko-en,bl,10,nan,68.0,88.0,76.0,nan,87.0,79.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,100.0,92.0,99.0,73.0,nan,nan,nan,nan,nan
1467,ko-en,bl,10,nan,79.0,97.0,75.0,nan,73.0,79.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,100.0,91.0,76.0,76.0,nan,nan,nan,nan,nan
1468,ko-en,bl,10,nan,86.0,99.0,76.0,nan,90.0,78.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,74.0,60.0,76.0,81.0,nan,nan,nan,nan,nan
1469,ko-en,bl,10,nan,76.0,0.0,13.0,nan,20.0,79.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,25.0,10.0,37.0,11.0,nan,nan,nan,nan,nan
1470,ko-en,bl,10,nan,75.0,98.0,14.0,nan,44.0,25.0,nan,nan,nan,nan,nan,nan,76.0,nan,nan,nan,27.0,60.0,35.0,35.0,nan,nan,nan,nan,nan
1471,ko-en,bl,10,nan,75.0,60.0,17.0,nan,29.0,86.0,nan,nan,nan,nan,nan,nan,11.0,nan,nan,nan,24.0,65.0,34.0,25.0,nan,nan,nan,nan,nan
1472,ko-en,bl,10,nan,83.0,82.0,40.0,nan,78.0,49.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,75.0,19.0,72.0,49.0,nan,nan,nan,nan,nan
1473,ko-en,bl,10,nan,84.0,76.0,32.0,nan,43.0,83.0,nan,nan,nan,nan,nan,nan,89.0,nan,nan,nan,74.0,45.0,66.0,53.0,nan,nan,nan,nan,nan
1474,ko-en,bl,10,nan,82.0,35.0,21.0,nan,36.0,77.0,nan,nan,nan,nan,nan,nan,47.0,nan,nan,nan,26.0,32.0,39.0,54.0,nan,nan,nan,nan,nan
1475,ko-en,bl,10,nan,80.0,5.0,19.0,nan,36.0,26.0,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,26.0,32.0,39.0,45.0,nan,nan,nan,nan,nan
1476,ko-en,bl,10,nan,82.0,94.0,25.0,nan,55.0,83.0,nan,nan,nan,nan,nan,nan,85.0,nan,nan,nan,27.0,62.0,36.0,90.0,nan,nan,nan,nan,nan
1477,ko-en,bl,10,nan,84.0,78.0,58.0,nan,58.0,76.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,62.0,92.0,37.0,70.0,nan,nan,nan,nan,nan
1478,ko-en,bl,10,nan,75.0,90.0,64.0,nan,59.0,75.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,76.0,62.0,66.0,83.0,nan,nan,nan,nan,nan
1479,ko-en,bl,10,nan,81.0,56.0,62.0,nan,58.0,86.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,64.0,46.0,37.0,47.0,nan,nan,nan,nan,nan
1480,ko-en,bl,10,nan,75.0,59.0,55.0,nan,28.0,78.0,nan,nan,nan,nan,nan,nan,47.0,nan,nan,nan,25.0,47.0,37.0,58.0,nan,nan,nan,nan,nan
1481,ko-en,bl,10,nan,5.0,18.0,0.0,nan,16.0,12.0,nan,nan,nan,nan,nan,nan,36.0,nan,nan,nan,13.0,35.0,62.0,1.0,nan,nan,nan,nan,nan
1482,ko-en,bl,10,nan,78.0,46.0,25.0,nan,22.0,15.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,26.0,47.0,36.0,34.0,nan,nan,nan,nan,nan
1483,ko-en,bl,10,nan,83.0,11.0,17.0,nan,33.0,86.0,nan,nan,nan,nan,nan,nan,72.0,nan,nan,nan,27.0,47.0,35.0,42.0,nan,nan,nan,nan,nan
1484,ko-en,bl,10,nan,81.0,96.0,35.0,nan,36.0,84.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,75.0,86.0,68.0,81.0,nan,nan,nan,nan,nan
1485,ko-en,bl,10,nan,76.0,99.0,15.0,nan,38.0,83.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,60.0,52.0,67.0,54.0,nan,nan,nan,nan,nan
1486,ko-en,bl,10,nan,79.0,46.0,28.0,nan,35.0,78.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,25.0,6.0,39.0,6.0,nan,nan,nan,nan,nan
1487,ko-en,bl,10,nan,83.0,54.0,29.0,nan,31.0,84.0,nan,nan,nan,nan,nan,nan,89.0,nan,nan,nan,25.0,53.0,38.0,57.0,nan,nan,nan,nan,nan
1488,ko-en,bl,10,nan,80.0,10.0,30.0,nan,22.0,80.0,nan,nan,nan,nan,nan,nan,89.0,nan,nan,nan,24.0,43.0,38.0,52.0,nan,nan,nan,nan,nan
1489,ko-en,bl,10,nan,75.0,12.0,26.0,nan,30.0,76.0,nan,nan,nan,nan,nan,nan,59.0,nan,nan,nan,25.0,53.0,36.0,55.0,nan,nan,nan,nan,nan
1490,ko-en,bl,10,nan,79.0,35.0,16.0,nan,28.0,81.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,25.0,44.0,33.0,35.0,nan,nan,nan,nan,nan
1491,ko-en,bl,10,nan,19.0,5.0,12.0,nan,28.0,33.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,26.0,48.0,39.0,4.0,nan,nan,nan,nan,nan
1492,ko-en,bl,10,nan,80.0,92.0,27.0,nan,55.0,33.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,61.0,52.0,70.0,75.0,nan,nan,nan,nan,nan
1493,ko-en,bl,10,nan,79.0,75.0,29.0,nan,17.0,34.0,nan,nan,nan,nan,nan,nan,14.0,nan,nan,nan,25.0,52.0,39.0,62.0,nan,nan,nan,nan,nan
1494,ko-en,bl,10,nan,86.0,59.0,56.0,nan,33.0,81.0,nan,nan,nan,nan,nan,nan,35.0,nan,nan,nan,25.0,39.0,37.0,57.0,nan,nan,nan,nan,nan
1495,ko-en,bl,10,nan,77.0,18.0,30.0,nan,33.0,86.0,nan,nan,nan,nan,nan,nan,87.0,nan,nan,nan,26.0,25.0,38.0,48.0,nan,nan,nan,nan,nan
1496,ko-en,bl,10,nan,79.0,24.0,19.0,nan,35.0,76.0,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,26.0,52.0,67.0,7.0,nan,nan,nan,nan,nan
1497,ko-en,bl,10,nan,83.0,70.0,11.0,nan,36.0,82.0,nan,nan,nan,nan,nan,nan,92.0,nan,nan,nan,61.0,62.0,39.0,60.0,nan,nan,nan,nan,nan
1498,ko-en,bl,10,nan,80.0,25.0,18.0,nan,34.0,81.0,nan,nan,nan,nan,nan,nan,74.0,nan,nan,nan,24.0,36.0,62.0,45.0,nan,nan,nan,nan,nan
1499,ko-en,bl,10,nan,81.0,36.0,16.0,nan,21.0,81.0,nan,nan,nan,nan,nan,nan,19.0,nan,nan,nan,26.0,25.0,34.0,37.0,nan,nan,nan,nan,nan
1500,ko-en,bl,10,nan,81.0,88.0,22.0,nan,86.0,81.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,74.0,38.0,73.0,39.0,nan,nan,nan,nan,nan
1501,ko-en,bl,10,nan,81.0,100.0,71.0,nan,86.0,100.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,87.0,81.0,100.0,72.0,nan,nan,nan,nan,nan
1502,ko-en,bl,10,nan,81.0,58.0,13.0,nan,35.0,87.0,nan,nan,nan,nan,nan,nan,74.0,nan,nan,nan,25.0,78.0,40.0,31.0,nan,nan,nan,nan,nan
1503,ko-en,bl,10,nan,76.0,56.0,21.0,nan,32.0,76.0,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,25.0,41.0,39.0,34.0,nan,nan,nan,nan,nan
1504,ko-en,bl,10,nan,80.0,8.0,18.0,nan,28.0,86.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,26.0,62.0,36.0,26.0,nan,nan,nan,nan,nan
1505,ko-en,bl,10,nan,76.0,52.0,29.0,nan,29.0,81.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,25.0,48.0,61.0,24.0,nan,nan,nan,nan,nan
1506,ko-en,bl,10,nan,74.0,25.0,17.0,nan,34.0,75.0,nan,nan,nan,nan,nan,nan,86.0,nan,nan,nan,25.0,37.0,35.0,27.0,nan,nan,nan,nan,nan
1507,ko-en,bl,10,nan,76.0,8.0,16.0,nan,20.0,75.0,nan,nan,nan,nan,nan,nan,14.0,nan,nan,nan,26.0,22.0,34.0,11.0,nan,nan,nan,nan,nan
1508,ko-en,bl,10,nan,79.0,24.0,32.0,nan,11.0,81.0,nan,nan,nan,nan,nan,nan,85.0,nan,nan,nan,26.0,42.0,36.0,34.0,nan,nan,nan,nan,nan
1509,ko-en,bl,10,nan,82.0,61.0,23.0,nan,27.0,81.0,nan,nan,nan,nan,nan,nan,95.0,nan,nan,nan,25.0,34.0,39.0,48.0,nan,nan,nan,nan,nan
1510,ko-en,bl,10,nan,80.0,24.0,10.0,nan,30.0,77.0,nan,nan,nan,nan,nan,nan,77.0,nan,nan,nan,25.0,42.0,61.0,32.0,nan,nan,nan,nan,nan
1511,ko-en,bl,10,22.0,69.0,55.0,13.0,68.0,22.0,52.0,nan,nan,nan,nan,nan,55.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,57.0,nan,nan,87.0
1512,ko-en,bl,10,24.0,42.0,18.0,13.0,38.0,23.0,24.0,nan,nan,nan,nan,nan,34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,nan,nan,77.0
1513,ko-en,bl,10,98.0,75.0,69.0,76.0,86.0,85.0,100.0,nan,nan,nan,nan,nan,91.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.0,nan,nan,77.0
1514,ko-en,bl,10,17.0,69.0,25.0,20.0,36.0,35.0,66.0,nan,nan,nan,nan,nan,24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,78.0,nan,nan,77.0
1515,ko-en,bl,10,95.0,84.0,59.0,76.0,100.0,75.0,100.0,nan,nan,nan,nan,nan,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.0,nan,nan,77.0
1516,ko-en,bl,10,7.0,73.0,3.0,20.0,15.0,14.0,31.0,nan,nan,nan,nan,nan,36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,75.0
1517,ko-en,bl,10,99.0,100.0,98.0,90.0,100.0,100.0,100.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.0,nan,nan,98.0
1518,ko-en,bl,10,27.0,23.0,16.0,44.0,39.0,25.0,27.0,nan,nan,nan,nan,nan,30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,77.0
1519,ko-en,bl,10,28.0,38.0,32.0,76.0,86.0,39.0,65.0,nan,nan,nan,nan,nan,33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,88.0,nan,nan,75.0
1520,ko-en,bl,10,78.0,42.0,28.0,75.0,89.0,46.0,47.0,nan,nan,nan,nan,nan,68.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.0,nan,nan,86.0
1521,ko-en,bl,10,36.0,40.0,26.0,63.0,89.0,22.0,46.0,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,nan,nan,83.0
1522,ko-en,bl,10,35.0,75.0,15.0,26.0,91.0,16.0,37.0,nan,nan,nan,nan,nan,48.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.0,nan,nan,86.0
1523,ko-en,bl,10,22.0,75.0,59.0,75.0,94.0,67.0,56.0,nan,nan,nan,nan,nan,71.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,97.0,nan,nan,79.0
1524,ko-en,bl,10,12.0,76.0,27.0,38.0,65.0,46.0,47.0,nan,nan,nan,nan,nan,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,66.0,nan,nan,75.0
1525,ko-en,bl,10,97.0,89.0,89.0,76.0,94.0,75.0,63.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,99.0,nan,nan,89.0
1526,ko-en,bl,10,53.0,74.0,27.0,54.0,35.0,46.0,45.0,nan,nan,nan,nan,nan,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,53.0,nan,nan,79.0
1527,ko-en,bl,10,5.0,43.0,62.0,37.0,95.0,25.0,55.0,nan,nan,nan,nan,nan,78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.0,nan,nan,86.0
1528,ko-en,bl,10,29.0,25.0,46.0,69.0,90.0,27.0,39.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,75.0,nan,nan,84.0
1529,ko-en,bl,10,5.0,25.0,25.0,63.0,65.0,46.0,43.0,nan,nan,nan,nan,nan,74.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,91.0,nan,nan,75.0
1530,ko-en,bl,10,10.0,25.0,52.0,12.0,38.0,63.0,41.0,nan,nan,nan,nan,nan,40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.0,nan,nan,75.0
1531,ko-en,bl,10,97.0,85.0,90.0,68.0,67.0,46.0,65.0,nan,nan,nan,nan,nan,76.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.0,nan,nan,87.0
1532,ko-en,bl,10,54.0,88.0,80.0,75.0,100.0,64.0,46.0,nan,nan,nan,nan,nan,76.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,83.0,nan,nan,88.0
1533,ko-en,bl,10,8.0,6.0,17.0,18.0,36.0,39.0,39.0,nan,nan,nan,nan,nan,55.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,87.0
1534,ko-en,bl,10,73.0,93.0,84.0,70.0,100.0,78.0,76.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.0,nan,nan,93.0
1535,ko-en,bl,10,98.0,100.0,98.0,100.0,100.0,100.0,100.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.0,nan,nan,96.0
1536,ko-en,bl,10,46.0,65.0,1.0,35.0,65.0,28.0,100.0,nan,nan,nan,nan,nan,20.0,24.0,nan,nan,nan,nan,nan,nan,56.0,nan,nan,nan,nan,nan
1537,ko-en,bl,10,79.0,65.0,72.0,36.0,86.0,69.0,89.0,nan,nan,nan,nan,nan,82.0,97.0,nan,nan,nan,nan,nan,nan,93.0,nan,nan,nan,nan,nan
1538,ko-en,bl,10,28.0,26.0,10.0,25.0,11.0,17.0,36.0,nan,nan,nan,nan,nan,25.0,67.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1539,ko-en,bl,10,21.0,36.0,3.0,22.0,37.0,13.0,89.0,nan,nan,nan,nan,nan,24.0,28.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1540,ko-en,bl,10,94.0,87.0,84.0,77.0,100.0,71.0,100.0,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,86.0,nan,nan,nan,nan,nan
1541,ko-en,bl,10,28.0,85.0,89.0,68.0,90.0,23.0,100.0,nan,nan,nan,nan,nan,98.0,99.0,nan,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
1542,ko-en,bl,10,6.0,37.0,6.0,26.0,38.0,46.0,86.0,nan,nan,nan,nan,nan,48.0,28.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
1543,ko-en,bl,10,31.0,75.0,61.0,19.0,64.0,37.0,94.0,nan,nan,nan,nan,nan,86.0,52.0,nan,nan,nan,nan,nan,nan,35.0,nan,nan,nan,nan,nan
1544,ko-en,bl,10,35.0,76.0,80.0,54.0,87.0,59.0,100.0,nan,nan,nan,nan,nan,91.0,99.0,nan,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
1545,ko-en,bl,10,55.0,78.0,23.0,32.0,41.0,45.0,100.0,nan,nan,nan,nan,nan,39.0,92.0,nan,nan,nan,nan,nan,nan,48.0,nan,nan,nan,nan,nan
1546,ko-en,bl,10,87.0,92.0,91.0,59.0,100.0,85.0,100.0,nan,nan,nan,nan,nan,97.0,100.0,nan,nan,nan,nan,nan,nan,89.0,nan,nan,nan,nan,nan
1547,ko-en,bl,10,30.0,78.0,34.0,26.0,57.0,23.0,90.0,nan,nan,nan,nan,nan,59.0,99.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1548,ko-en,bl,10,54.0,24.0,1.0,14.0,35.0,29.0,58.0,nan,nan,nan,nan,nan,14.0,75.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1549,ko-en,bl,10,10.0,26.0,9.0,34.0,34.0,23.0,10.0,nan,nan,nan,nan,nan,32.0,46.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1550,ko-en,bl,10,39.0,75.0,4.0,23.0,37.0,22.0,76.0,nan,nan,nan,nan,nan,65.0,35.0,nan,nan,nan,nan,nan,nan,24.0,nan,nan,nan,nan,nan
1551,ko-en,bl,10,11.0,76.0,55.0,14.0,63.0,83.0,100.0,nan,nan,nan,nan,nan,92.0,79.0,nan,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
1552,ko-en,bl,10,5.0,31.0,2.0,9.0,33.0,27.0,47.0,nan,nan,nan,nan,nan,93.0,75.0,nan,nan,nan,nan,nan,nan,56.0,nan,nan,nan,nan,nan
1553,ko-en,bl,10,57.0,83.0,94.0,62.0,86.0,61.0,100.0,nan,nan,nan,nan,nan,96.0,100.0,nan,nan,nan,nan,nan,nan,60.0,nan,nan,nan,nan,nan
1554,ko-en,bl,10,92.0,76.0,85.0,61.0,62.0,55.0,100.0,nan,nan,nan,nan,nan,92.0,100.0,nan,nan,nan,nan,nan,nan,68.0,nan,nan,nan,nan,nan
1555,ko-en,bl,10,35.0,77.0,7.0,17.0,64.0,21.0,88.0,nan,nan,nan,nan,nan,34.0,66.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
1556,ko-en,bl,10,5.0,79.0,1.0,9.0,39.0,22.0,97.0,nan,nan,nan,nan,nan,18.0,24.0,nan,nan,nan,nan,nan,nan,15.0,nan,nan,nan,nan,nan
1557,ko-en,bl,10,88.0,77.0,91.0,64.0,93.0,52.0,100.0,nan,nan,nan,nan,nan,97.0,100.0,nan,nan,nan,nan,nan,nan,95.0,nan,nan,nan,nan,nan
1558,ko-en,bl,10,22.0,62.0,2.0,24.0,35.0,23.0,34.0,nan,nan,nan,nan,nan,33.0,85.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
1559,ko-en,bl,10,8.0,73.0,4.0,11.0,28.0,22.0,33.0,nan,nan,nan,nan,nan,24.0,48.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
1560,ko-en,bl,10,8.0,69.0,15.0,39.0,64.0,53.0,54.0,nan,nan,nan,nan,nan,75.0,58.0,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,nan
1561,ko-en,bl,10,31.0,76.0,7.0,13.0,65.0,42.0,61.0,nan,nan,nan,nan,nan,37.0,58.0,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan
1562,ko-en,bl,10,23.0,34.0,1.0,12.0,40.0,36.0,66.0,nan,nan,nan,nan,nan,67.0,19.0,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,nan,nan
1563,ko-en,bl,10,5.0,36.0,1.0,11.0,37.0,27.0,75.0,nan,nan,nan,nan,nan,34.0,26.0,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan
1564,ko-en,bl,10,6.0,18.0,0.0,0.0,37.0,27.0,84.0,nan,nan,nan,nan,nan,0.0,25.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1565,ko-en,bl,10,3.0,60.0,3.0,6.0,64.0,30.0,88.0,nan,nan,nan,nan,nan,48.0,66.0,nan,nan,nan,nan,nan,nan,24.0,nan,nan,nan,nan,nan
1566,ko-en,bl,10,87.0,75.0,93.0,56.0,100.0,65.0,100.0,nan,nan,nan,nan,nan,97.0,100.0,nan,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1567,ko-en,bl,10,47.0,72.0,59.0,31.0,62.0,52.0,92.0,nan,nan,nan,nan,nan,84.0,97.0,nan,nan,nan,nan,nan,nan,66.0,nan,nan,nan,nan,nan
1568,ko-en,bl,10,78.0,72.0,37.0,45.0,89.0,46.0,89.0,nan,nan,nan,nan,nan,73.0,80.0,nan,nan,nan,nan,nan,nan,80.0,nan,nan,nan,nan,nan
1569,ko-en,bl,10,93.0,81.0,96.0,63.0,100.0,74.0,100.0,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1570,ko-en,bl,10,18.0,76.0,82.0,63.0,88.0,53.0,83.0,nan,nan,nan,nan,nan,86.0,99.0,nan,nan,nan,nan,nan,nan,66.0,nan,nan,nan,nan,nan
1571,ko-en,bl,10,73.0,85.0,72.0,63.0,64.0,53.0,54.0,nan,nan,nan,nan,nan,89.0,98.0,nan,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
1572,ko-en,bl,10,11.0,75.0,5.0,46.0,62.0,31.0,41.0,nan,nan,nan,nan,nan,74.0,20.0,nan,nan,nan,nan,nan,nan,70.0,nan,nan,nan,nan,nan
1573,ko-en,bl,10,11.0,75.0,6.0,13.0,58.0,20.0,37.0,nan,nan,nan,nan,nan,55.0,23.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1574,ko-en,bl,10,6.0,64.0,12.0,30.0,63.0,17.0,37.0,nan,nan,nan,nan,nan,70.0,22.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1575,ko-en,bl,10,29.0,75.0,43.0,25.0,65.0,39.0,76.0,nan,nan,nan,nan,nan,85.0,67.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1576,ko-en,bl,10,70.0,83.0,33.0,17.0,66.0,33.0,72.0,nan,nan,nan,nan,nan,68.0,74.0,nan,nan,nan,nan,nan,nan,43.0,nan,nan,nan,nan,nan
